id,month,bank_name,inward_interbank_volume,inward_costumer_volume,inward_total_volume,inward_percentage_volume,inward_interbank_amt,inward_costumer_amt,inward_total_amt,inward_percentage_amt,outward_interbank_volume,outward_costumer_volume,outward_total_volume,outward_percentage_volume,outward_interbank_amt,outward_costumer_amt,outward_total_amt,outward_percentage_amt
23477,01/05/2020,Indian Bank,2930,82014,84944,0.94,360249.57,2786841.13,3147090.7,0.45,4158,124594,128752,1.43,236373.74,3248935.91,3485309.65,0.49
23478,01/05/2020,Indian Bank - Allahabad Bank (Till 31/03/2020),2506,67287,69793,0.78,78439.79,1136020.58,1214460.37,0.17,2973,118922,121895,1.35,61084.56,1520037.28,1581121.84,0.22
23479,01/05/2020,Indian Clearing Corporation,1,2334,2335,0.03,497.31,1561996.85,1562494.16,0.22,0,1458,1458,0.02,,1561243.6,1561243.6,0.22
23480,01/05/2020,Indian Overseas Bank,2380,75023,77403,0.86,345560.21,1800427.45,2145987.66,0.3,2898,92101,94999,1.06,362759.44,2114139.04,2476898.48,0.35
23481,01/05/2020,IndusInd Bank,906,120435,121341,1.35,1209777.22,6066456.65,7276233.87,1.03,717,105072,105789,1.17,454252.21,6351433.4,6805685.61,0.97
23482,01/05/2020,Industrial and Commercial Bank of China,58,87,145,0,19882.99,80412.88,100295.87,0.01,42,49,91,0,46472.02,23581.99,70054.01,0.01
23483,01/05/2020,Industrial Bank of Korea,22,64,86,0,22049.04,22396.46,44445.5,0.01,33,158,191,0,20712.22,29651.74,50363.96,0.01
23484,01/05/2020,Irinjalakuda Town Co-operative Bank,1,135,136,0,0.34,1281.7,1282.04,0,0,365,365,0,,5967.32,5967.32,0
23485,01/05/2020,Idukki District Co-operative Bank,12,337,349,0,29.41,3501.23,3530.64,0,0,725,725,0.01,,5809.09,5809.09,0
23486,01/05/2020,Jalgaon Janata Co-operative Bank,15,1959,1974,0.02,323.14,38869.5,39192.64,0.01,2,3268,3270,0.04,127.36,44625.79,44753.15,0.01
23487,01/05/2020,Jana Small Finance Bank,16,1511,1527,0.02,42530,163942.78,206472.78,0.03,19,1000,1019,0.01,61561.04,123904.25,185465.29,0.03
23488,01/05/2020,Janaseva Co-operative Bank Borivli,8,98,106,0,15505.8,10719.08,26224.88,0,0,253,253,0,,26399.72,26399.72,0
23489,01/05/2020,Janaseva Co-operative Bank Pune,2,484,486,0.01,36.76,5308.14,5344.91,0,0,913,913,0.01,,9020.37,9020.37,0
23490,01/05/2020,Janata Co-operative Bank Pune,26,4485,4511,0.05,1457,61475.86,62932.86,0.01,15,7739,7754,0.09,573,88808.83,89381.83,0.01
23491,01/05/2020,Jankalyan Co-operative Bank,6,654,660,0.01,75.93,9932.97,10008.9,0,1,1042,1043,0.01,150.7,11420.66,11571.36,0
23492,01/05/2020,Jio Payments Bank,1,83,84,0,30.9,3058.44,3089.34,0,0,74,74,0,,1727.81,1727.81,0
23493,01/05/2020,JP Morgan Chase Bank,186,5968,6154,0.07,1352969.73,2570827.29,3923797.02,0.56,258,9804,10062,0.11,2324393.77,4090902.32,6415296.09,0.91
23494,01/05/2020,Kallappanna Awade Ichalkaranji Janata Co-operative Bank,8,2237,2245,0.02,90.84,30445.84,30536.68,0,1,3250,3251,0.04,0.29,42970.33,42970.62,0.01
23495,01/05/2020,Karnataka Bank,1227,45321,46548,0.52,18905.23,641383.84,660289.06,0.09,2044,63509,65553,0.73,47691.78,790551.74,838243.52,0.12
23496,01/05/2020,Karnataka Grameena Bank,106,7889,7995,0.09,31784.9,194939.8,226724.7,0.03,296,14769,15065,0.17,7570.7,166672.23,174242.93,0.02
23497,01/05/2020,Karnataka State Co-operative Apex Bank,289,3533,3822,0.04,622260.08,319960.06,942220.14,0.13,74,7600,7674,0.09,599556.26,351034.04,950590.3,0.13
23498,01/05/2020,Karnataka Vikas Grameena Bank,200,3885,4085,0.05,382.04,181976.09,182358.13,0.03,1303,8610,9913,0.11,32731.48,121397.68,154129.15,0.02
23499,01/05/2020,Karur Vysya Bank,2657,72220,74877,0.83,540380.53,927472.24,1467852.77,0.21,532,98739,99271,1.1,418367.8,1084986.61,1503354.41,0.21
23500,01/05/2020,KEB Hana Bank,33,157,190,0,247753.34,39059.12,286812.45,0.04,93,64,157,0,261917.67,2370.65,264288.32,0.04
23501,01/05/2020,Kerala Gramin Bank,235,3684,3919,0.04,10028.29,266533.99,276562.28,0.04,892,4712,5604,0.06,94613.85,256768.72,351382.57,0.05
23502,01/05/2020,Kookmin Bank,0,0,0,,,,,,0,1,1,0,,2.1,2.1,0
23503,01/05/2020,Kotak Mahindra Bank,2935,380790,383725,4.26,637532.23,13944912.32,14582444.56,2.07,986,393429,394415,4.38,581920.15,13745584.27,14327504.41,2.03
23504,01/05/2020,Krung Thai Bank PCL,4,15,19,0,89.14,120.57,209.72,0,1,24,25,0,106.16,247.95,354.1,0
23505,01/05/2020,Kurmanchal Nagar Co-operative Bank,1,1420,1421,0.02,0.2,8563.6,8563.8,0,1,3468,3469,0.04,12,35448.35,35460.35,0.01
23506,01/05/2020,Maharashtra Gramin Bank,29,4391,4420,0.05,102.93,397719.2,397822.13,0.06,6,8056,8062,0.09,100.34,415483.71,415584.05,0.06
23507,01/05/2020,Mahesh Co-operative Bank Pune,2,523,525,0.01,3.5,3958.88,3962.38,0,0,1236,1236,0.01,,16336.88,16336.88,0
23508,01/05/2020,Mashreq Bank,104,9,113,0,61014.06,612.02,61626.08,0.01,91,24,115,0,72307.83,4811.33,77119.15,0.01
23509,01/05/2020,Mehsana Urban Co-operative Bank,114,6840,6954,0.08,180965.58,105241.01,286206.6,0.04,1,10692,10693,0.12,10,291567.05,291577.05,0.04
23510,01/05/2020,Mizuho Bank,173,2195,2368,0.03,126557.13,809149.06,935706.19,0.13,88,2908,2996,0.03,64469.73,971831.76,1036301.5,0.15
23511,01/05/2020,Morgan Stanley India Primary Dealer Pvt.,2,30,32,0,2514.89,741478.43,743993.32,0.11,40,0,40,0,747930.1,,747930.1,0.11
23512,01/05/2020,MUFG Bank,112,2241,2353,0.03,133722.72,978506.15,1112228.86,0.16,95,3137,3232,0.04,278235.97,779092.39,1057328.36,0.15
23513,01/05/2020,Mumbai District Central Co-operative Bank,19,834,853,0.01,2452.21,21686.25,24138.47,0,0,436,436,0,,32694.56,32694.56,0
23514,01/05/2020,NABARD,10,208,218,0,31469.9,4604360.2,4635830.1,0.66,0,989,989,0.01,,9018936.78,9018936.78,1.28
23515,01/05/2020,Nagar Urban Co-operative Bank,45,988,1033,0.01,51.72,28366.15,28417.87,0,0,2786,2786,0.03,,27039.62,27039.62,0
23516,01/05/2020,Nagpur Nagrik Co-operative Bank,26,2033,2059,0.02,445.13,25917.93,26363.06,0,0,3664,3664,0.04,,29188.7,29188.7,0
23517,01/05/2020,Nasik Merchants Co-operative Bank,61,1344,1405,0.02,112784.33,16243.5,129027.83,0.02,0,3053,3053,0.03,,126163.28,126163.28,0.02
23519,01/05/2020,New India Co-operative Bank,22,454,476,0.01,781.3,4439.66,5220.96,0,4,937,941,0.01,0.54,8985,8985.54,0
23520,01/05/2020,Nilambur Co-operative Urban Bank,3,110,113,0,8.4,767.19,775.59,0,1,308,309,0,1.5,2438.89,2440.39,0
23521,01/05/2020,NKGSB Co-operative Bank,248,2200,2448,0.03,11825.45,37947.35,49772.8,0.01,29,3420,3449,0.04,1871.8,45743.21,47615.01,0.01
23522,01/05/2020,Nomura Fixed Income Securities Pvt.,79,51,130,0,901074.02,1380387.19,2281461.21,0.32,123,0,123,0,2279029.77,,2279029.77,0.32
23523,01/05/2020,North East Small Finance Bank,3,69,72,0,3012.49,1168.22,4180.72,0,9,233,242,0,6505,7809.51,14314.51,0
23524,01/05/2020,NSDL Payments Bank,0,22,22,0,,80.9,80.9,0,0,0,0,,,,,
23525,01/05/2020,NSE Clearing,89,4865,4954,0.06,320886.11,21935135.93,22256022.05,3.16,342,6211,6553,0.07,853980.45,21410630.48,22264610.93,3.16
23526,01/05/2020,Nutan Nagarik Co-operative Bank,7,1667,1674,0.02,172.8,30239.24,30412.04,0,0,2201,2201,0.02,,47942.14,47942.14,0.01
23527,01/05/2020,Odisha State Co-operative Bank,33,209,242,0,496364.93,309522.9,805887.83,0.11,0,674,674,0.01,,794659.86,794659.86,0.11
23528,01/05/2020,Paytm Payments Bank,10,4496,4506,0.05,59025.47,462539.05,521564.52,0.07,0,2150,2150,0.02,,1101724.87,1101724.87,0.16
23529,01/05/2020,PNB Gilts,242,639,881,0.01,1462647.23,1764144.16,3226791.38,0.46,486,0,486,0.01,3805670.37,,3805670.37,0.54
23530,01/05/2020,Prime Co-operative Bank,3,746,749,0.01,38.17,5161.09,5199.26,0,1,2193,2194,0.02,10.16,17371,17381.15,0
23531,01/05/2020,PT Bank Maybank Indonesia Tbk,7,10,17,0,3199.17,818.77,4017.93,0,1,9,10,0,5.51,636.35,641.86,0
23532,01/05/2020,Punjab and Sind Bank,1687,48828,50515,0.56,914794.78,657692.73,1572487.52,0.22,2427,58394,60821,0.68,893344.64,952099.57,1845444.21,0.26
23533,01/05/2020,Punjab National Bank,7039,340490,347529,3.86,1482415.21,8782393.47,10264808.68,1.46,8060,406905,414965,4.61,419631.55,11476575.33,11896206.88,1.69
23534,01/05/2020,Punjab National Bank - United Bank of India (Till 31/03/2020),1294,30825,32119,0.36,224403.84,797650.76,1022054.6,0.15,654,79434,80088,0.89,42462.38,1163989.25,1206451.62,0.17
23569,01/05/2020,Textile Traders Co-operative Bank,1,127,128,0,5,1981.91,1986.91,0,0,179,179,0,,2497.24,2497.24,0
23535,01/05/2020,Punjab National Bank - Oriental Bank of Commerce (Till 31/03/2020),3941,139084,143025,1.59,368880.46,1762657.69,2131538.15,0.3,4353,201307,205660,2.28,182508.02,2713826.18,2896334.2,0.41
23536,01/05/2020,Qatar National Bank,0,23,23,0,,25669.25,25669.25,0,1,24,25,0,113.19,32538.07,32651.26,0
23537,01/05/2020,Rajaram Bapu Co-operative Bank,0,1466,1466,0.02,,20732.99,20732.99,0,0,3230,3230,0.04,,98281.85,98281.85,0.01
23538,01/05/2020,Rajarshi Shahu Co-operative Bank,0,3,3,0,,8.16,8.16,0,0,16,16,0,,76.44,76.44,0
23539,01/05/2020,Rajasthan Marudhara Gramin Bank,27,1349,1376,0.02,50.37,5871.36,5921.73,0,10,4291,4301,0.05,31.72,36214.99,36246.72,0.01
23540,01/05/2020,Rajgurunagar Co-operative Bank,0,425,425,0,,2570.06,2570.06,0,0,1320,1320,0.01,,15833.66,15833.66,0
23541,01/05/2020,Rajkot Nagrik Co-operative Bank,74,1927,2001,0.02,192564.93,29782.32,222347.25,0.03,1,2704,2705,0.03,48,226681.59,226729.59,0.03
23542,01/05/2020,RBL Bank,250,31380,31630,0.35,493171.52,2578561.23,3071732.75,0.44,551,32847,33398,0.37,456820.2,2190956.38,2647776.58,0.38
23543,01/05/2020,Reserve Bank of India,105,22131,22236,0.25,5348638.28,28417010.59,33765648.87,4.79,0,0,0,,,,,
23544,01/05/2020,Samarth Co-operative Bank Solapur,1,185,186,0,12,2037.48,2049.48,0,0,545,545,0.01,,4553.3,4553.3,0
23545,01/05/2020,Sant Sopankaka Co-operative Bank,0,87,87,0,,569.77,569.77,0,0,365,365,0,,15279.9,15279.9,0
23546,01/05/2020,Saraspur Nagrik Co-operative Bank,0,140,140,0,,2834.45,2834.45,0,0,258,258,0,,1592.33,1592.33,0
23547,01/05/2020,Sber Bank,35,2,37,0,27479.41,278,27757.41,0,16,39,55,0,29408.13,4339.04,33747.17,0
23548,01/05/2020,SBI DFHI,88,417,505,0.01,482184.55,965224.67,1447409.22,0.21,2272,0,2272,0.03,4122555.61,,4122555.61,0.59
23549,01/05/2020,SBM Bank India,19,920,939,0.01,7862.26,66195.88,74058.15,0.01,2,445,447,0,2062.17,169318.3,171380.47,0.02
23550,01/05/2020,Shikshak Co-operative Bank,6,480,486,0.01,104.71,20563.01,20667.73,0,0,955,955,0.01,,25108.6,25108.6,0
23551,01/05/2020,Shinhan Bank,849,1547,2396,0.03,76326.88,434948.4,511275.28,0.07,14,1342,1356,0.02,118142.4,329172.82,447315.22,0.06
23552,01/05/2020,Shivalik Mercantile Co-operative Bank,30,1010,1040,0.01,21607.61,15612.75,37220.37,0.01,0,2103,2103,0.02,,42998.81,42998.81,0.01
23553,01/05/2020,Shri Chhatrapati Rajarshi Shahu Urban Co-operative Bank,11,1118,1129,0.01,153.1,13730.97,13884.07,0,0,934,934,0.01,,8876.95,8876.95,0
23554,01/05/2020,Shri Veershaiv Co-operative Bank,4,380,384,0,5.98,4625.42,4631.4,0,6,1780,1786,0.02,20,11797.31,11817.31,0
23555,01/05/2020,Sir M Visvesvaraya Co-operative Bank,0,95,95,0,,2315.95,2315.95,0,0,100,100,0,,845.6,845.6,0
23556,01/05/2020,Societe Generale,57,391,448,0,85628.73,248969.33,334598.05,0.05,92,154,246,0,26572.32,266373.49,292945.81,0.04
23557,01/05/2020,Solapur Janata Co-operative Bank,7,1013,1020,0.01,257,19567.43,19824.43,0,0,340,340,0,,5438.49,5438.49,0
23558,01/05/2020,South Indian Bank,2979,41371,44350,0.49,932118.64,663938.98,1596057.62,0.23,1085,58719,59804,0.66,853128.35,997350.53,1850478.88,0.26
23559,01/05/2020,Standard Chartered Bank,1247,126772,128019,1.42,1661920.46,19244635.69,20906556.15,2.97,2207,98161,100368,1.11,857181.42,24106107.78,24963289.19,3.54
23560,01/05/2020,State Bank of India,14596,1371006,1385602,15.39,5524938.72,72215761.89,77740700.61,11.04,27590,1101490,1129080,12.54,6358969.77,69301109.12,75660078.89,10.74
23561,01/05/2020,STCI Primary Dealer,67,153,220,0,677203.54,1324051.66,2001255.2,0.28,460,0,460,0.01,1972019.5,,1972019.5,0.28
23562,01/05/2020,Sumitomo Mitsui Banking Corporation,87,1020,1107,0.01,13223.22,1027272.24,1040495.46,0.15,87,1307,1394,0.02,45340.22,1013559.16,1058899.37,0.15
23563,01/05/2020,Surat National Co-operative Bank,0,326,326,0,,2274.41,2274.41,0,0,421,421,0,,4985.76,4985.76,0
23564,01/05/2020,Suryoday Small Finance Bank,27,383,410,0,102652.09,58196.35,160848.44,0.02,21,312,333,0,97500,10419.94,107919.94,0.02
23565,01/05/2020,SVC Co-operative Bank,113,13452,13565,0.15,37392.4,190764.22,228156.61,0.03,74,20388,20462,0.23,12145.91,238486.68,250632.59,0.04
23566,01/05/2020,Sindhudurg District Central Co-operative Bank,10,134,144,0,75.47,784.76,860.23,0,13,510,523,0.01,31.97,6021.06,6053.03,0
23567,01/05/2020,Tamilnad Mercantile Bank,1451,39332,40783,0.45,262095.92,425901.16,687997.08,0.1,1014,71165,72179,0.8,193622.84,724628.79,918251.63,0.13
23568,01/05/2020,Telangana State Co-operative Apex Bank,104,1384,1488,0.02,411620.6,156496.28,568116.88,0.08,109,5797,5906,0.07,411956.92,252696.63,664653.55,0.09
23570,01/05/2020,Thane Bharat Co-operative Bank,1,490,491,0.01,152.2,4187.56,4339.76,0,0,738,738,0.01,,7968.58,7968.58,0
23571,01/05/2020,Thane District Central Co-operative Bank,2,369,371,0,16,12827.84,12843.84,0,0,1274,1274,0.01,,20079.46,20079.46,0
23572,01/05/2020,Andhra Pradesh Mahesh Co-operative Urban Bank,45,3616,3661,0.04,945.27,93062.01,94007.28,0.01,0,5735,5735,0.06,,69217.75,69217.75,0.01
23573,01/05/2020,Ahmedabad Mercantile Co-operative Bank,11,1880,1891,0.02,257.93,14803.32,15061.25,0,1,1533,1534,0.02,9.35,20004.27,20013.63,0
23574,01/05/2020,Ajara Urban Co-operative Bank,0,1,1,0,,3,3,0,0,0,0,,,,,
23575,01/05/2020,Akola District Central Co-operative Bank,4,563,567,0.01,16.1,5661.83,5677.93,0,0,1163,1163,0.01,,48876.07,48876.07,0.01
23576,01/05/2020,Akola Janata Commercial Co-operative Bank,7,2613,2620,0.03,9301.76,34893.13,44194.89,0.01,31,4781,4812,0.05,10423,51219.84,61642.84,0.01
23577,01/05/2020,Bank of Nova Scotia,6,242,248,0,8437.22,311499.81,319937.03,0.05,1,282,283,0,15158,369375.87,384533.87,0.05
23578,01/05/2020,Baramati Co-operative Bank,3,699,702,0.01,41.53,9499.56,9541.09,0,0,1664,1664,0.02,,11415.79,11415.79,0
23579,01/05/2020,Bharat Co-operative Bank,29,4572,4601,0.05,704.21,63312.46,64016.67,0.01,9,7323,7332,0.08,238.16,116701.19,116939.35,0.02
23580,01/05/2020,Clearing Corporation of India,99,110,209,0,4811279,764802.83,5576081.83,0.79,490,0,490,0.01,5947167.16,,5947167.16,0.84
23581,01/05/2020,Cosmos Co-operative Bank,50,10241,10291,0.11,1017,134164.69,135181.69,0.02,36,10632,10668,0.12,584.08,197623.4,198207.48,0.03
23582,01/05/2020,Delhi State Co-operative Bank,8,206,214,0,601.12,5857.19,6458.31,0,0,280,280,0,,4067.75,4067.75,0
23583,01/05/2020,Gadchiroli District Central Co-operative Bank,121,245,366,0,457.85,45470.18,45928.03,0.01,107,761,868,0.01,410.31,82540.32,82950.63,0.01
23584,01/05/2020,Greater Bombay Co-operative Bank,97,394,491,0.01,3222.11,4027.63,7249.75,0,0,678,678,0.01,,8280.14,8280.14,0
23585,01/05/2020,Gujarat State Co-operative Bank,188,15939,16127,0.18,24678.08,739256.62,763934.7,0.11,59,22992,23051,0.26,398.92,849517.18,849916.1,0.12
23588,01/05/2020,Himachal Pradesh State Co-operative Bank,269,633,902,0.01,1025.16,19602.02,20627.18,0,76,2293,2369,0.03,202.72,75151.5,75354.23,0.01
23589,01/05/2020,Hongkong and Shanghai Banking Corporation,650,99668,100318,1.11,1548382.94,13705056.46,15253439.39,2.17,553,45337,45890,0.51,3087913.82,15008780.76,18096694.58,2.57
23590,01/05/2020,Jalgaon Peoples Co-operative Bank,7,1415,1422,0.02,380.07,28576.19,28956.26,0,1,2230,2231,0.02,45,24702.53,24747.53,0
23591,01/05/2020,Jammu and Kashmir Bank,451,17623,18074,0.2,74029.78,470072.03,544101.81,0.08,279,34188,34467,0.38,128617.14,674431,803048.15,0.11
23592,01/05/2020,Kalupur Commercial Co-operative Bank,46,7573,7619,0.08,32642.16,149537.9,182180.06,0.03,9,10661,10670,0.12,20416.14,166429.53,186845.67,0.03
23593,01/05/2020,Kalyan Janata Co-operative Bank,76,1405,1481,0.02,2304.7,21941.99,24246.69,0,1,1556,1557,0.02,15,25170.33,25185.33,0
23594,01/05/2020,Kangra Central Co-operative Bank,261,699,960,0.01,3340.97,35602.99,38943.96,0.01,342,1657,1999,0.02,335.56,43494.52,43830.08,0.01
23595,01/05/2020,Kangra Co-operative Bank,0,192,192,0,,1116.27,1116.27,0,0,332,332,0,,1789.43,1789.43,0
23596,01/05/2020,Karad Urban Co-operative Bank,12,1797,1809,0.02,240.27,28684.68,28924.95,0,0,3968,3968,0.04,,36479.36,36479.36,0.01
23597,01/05/2020,Kerala State Co-operative Bank,35,357,392,0,19558.97,472275.97,491834.94,0.07,0,472,472,0.01,,504875.39,504875.39,0.07
23598,01/05/2020,Lakshmi Vilas Bank,1775,19852,21627,0.24,45886.08,207033.07,252919.15,0.04,385,37298,37683,0.42,8688.97,297515.99,306204.95,0.04
23599,01/05/2020,Maharashtra State Co-operative Bank,30,1886,1916,0.02,44376.46,778445.27,822821.73,0.12,2,1198,1200,0.01,23.37,734042.4,734065.77,0.1
23600,01/05/2020,Malkapur Urban Co-operative Bank,0,168,168,0,,1553.53,1553.53,0,2,285,287,0,1000,2566.91,3566.91,0
23601,01/05/2020,Municipal Co-operative Bank Mumbai,12,59,71,0,36595.09,51808.87,88403.96,0.01,0,90,90,0,,101183.51,101183.51,0.01
23602,01/05/2020,Muslim Co-operative Bank,0,38,38,0,,347.91,347.91,0,8,224,232,0,2142.54,1190.78,3333.33,0
23603,01/05/2020,Nainital Bank,270,4055,4325,0.05,37708.46,64174.25,101882.71,0.01,54,7806,7860,0.09,32267.36,82147.56,114414.92,0.02
23604,01/05/2020,Nav Jeevan Co-operative Bank,11,118,129,0,150,1037.22,1187.22,0,0,552,552,0.01,,4062.79,4062.79,0
23605,01/05/2020,Navnirman Co-operative Bank,0,446,446,0,,2529.4,2529.4,0,0,42,42,0,,1751.45,1751.45,0
23606,01/05/2020,Pandharpur Urban Co-operative Bank,0,459,459,0.01,,11482.29,11482.29,0,0,1125,1125,0.01,,13908.56,13908.56,0
23607,01/05/2020,Pusad Urban Co-operative Bank,0,211,211,0,,1306.88,1306.88,0,0,1305,1305,0.01,,7973.28,7973.28,0
23608,01/05/2020,Rajasthan State Co-operative Bank,92,925,1017,0.01,689265,211165.35,900430.34,0.13,27,4190,4217,0.05,6640.23,922201.75,928841.98,0.13
23609,01/05/2020,Sahebrao Deshmukh Co-operative Bank,0,166,166,0,,4344.82,4344.82,0,0,298,298,0,,5077.96,5077.96,0
23610,01/05/2020,Saraswat Co-operative Bank,371,21450,21821,0.24,16091.38,404405.58,420496.96,0.06,108,23100,23208,0.26,3457.65,554425.37,557883.01,0.08
23611,01/05/2020,Satara Co-operative Bank,0,36,36,0,,626.84,626.84,0,0,191,191,0,,1197.36,1197.36,0
23612,01/05/2020,Seva Vikas Co-operative Bank,1,315,316,0,38.05,10346.51,10384.56,0,0,1269,1269,0.01,,12187.22,12187.22,0
23613,01/05/2020,Surat District Co-operative Bank,7,2168,2175,0.02,146.71,156586.54,156733.24,0.02,0,3576,3576,0.04,,190439.45,190439.45,0.03
23614,01/05/2020,Surat Peoples Co-operative Bank,5,1417,1422,0.02,60.51,19054.47,19114.98,0,0,2135,2135,0.02,,50866.63,50866.63,0.01
23615,01/05/2020,Sutex Co-operative Bank,4,614,618,0.01,581.3,4295.92,4877.22,0,0,745,745,0.01,,16643.53,16643.53,0
23616,01/05/2020,Tamil Nadu State Apex Co-operative Bank,83,2631,2714,0.03,522573.52,224941.73,747515.25,0.11,251,4681,4932,0.05,529438.32,118544.22,647982.54,0.09
23617,01/05/2020,Udaipur Urban Co-operative Bank,0,0,0,,,,,,2,20,22,0,0,98.89,98.89,0
23618,01/05/2020,Varachha Co-operative Bank,0,681,681,0.01,,10868.62,10868.62,0,1,983,984,0.01,13.62,13501.51,13515.13,0
23619,01/05/2020,Vijay Co-operative Bank,0,106,106,0,,621.95,621.95,0,0,388,388,0,,2483.36,2483.36,0
23620,01/05/2020,Vishweshwar Co-operative Bank,22,862,884,0.01,40113.03,8690.78,48803.81,0.01,20,2103,2123,0.02,39900,17390.32,57290.32,0.01
23637,01/05/2020,Vasai Janata Co-operative Bank,1,93,94,0,44.55,804.76,849.3,0,0,2,2,0,,91.48,91.48,0
23621,01/05/2020,West Bengal State Co-operative Bank,82,914,996,0.01,5046.39,162440.94,167487.32,0.02,45,3352,3397,0.04,5069.63,203527.86,208597.49,0.03
23622,01/05/2020,Zoroastrian Co-operative Bank,57,255,312,0,68532.6,8740.39,77272.99,0.01,17,491,508,0.01,8500,68703.58,77203.58,0.01
23623,01/05/2020,Thrissur District Co-operative Bank,0,466,466,0.01,,6940.16,6940.16,0,1,1271,1272,0.01,90,13991.77,14081.77,0
23624,01/05/2020,TJSB Co-operative Bank,76,4776,4852,0.05,2655.67,89324.01,91979.69,0.01,87,6714,6801,0.08,1730.45,112554.27,114284.72,0.02
23625,01/05/2020,Tumkur Grain Merchants Co-operative Bank,7,875,882,0.01,5000,11463.65,16463.65,0,0,1716,1716,0.02,,13798.96,13798.96,0
23626,01/05/2020,Kozhikode District Co-operative Bank,1,246,247,0,21.11,5226.87,5247.98,0,0,1147,1147,0.01,,26962.01,26962.01,0
23627,01/05/2020,UCO Bank,3819,48024,51843,0.58,189499.23,1049775.49,1239274.72,0.18,2944,101548,104492,1.16,137583.82,1683527.88,1821111.7,0.26
23628,01/05/2020,United Overseas Bank Mumbai Branch,2,22,24,0,0.05,203523.92,203523.96,0.03,9,2,11,0,93224.04,54.95,93279,0.01
23629,01/05/2020,Union Bank of India,3788,202638,206426,2.29,1856648.02,5946676.27,7803324.29,1.11,3415,299328,302743,3.36,1131754.53,7528569.56,8660324.08,1.23
23630,01/05/2020,Union Bank of India - Andhra Bank (Till 31/03/2020),2199,89769,91968,1.02,340572.53,2099503.31,2440075.84,0.35,2281,124587,126868,1.41,275974.55,2296318.35,2572292.91,0.37
23631,01/05/2020,Union Bank of India - Corporation Bank (Till 31/03/2020),3337,81600,84937,0.94,405769.72,3508929.07,3914698.78,0.56,2697,110837,113534,1.26,827285.45,3704281.22,4531566.66,0.64
23632,01/05/2020,Urban Co-operative Bank No 1758 Perinthalmanna,0,54,54,0,,421.84,421.84,0,0,0,0,,,,,
23633,01/05/2020,Utkarsh Small Finance Bank,28,933,961,0.01,7420.31,63573.9,70994.22,0.01,5,1325,1330,0.01,22155.82,57103.32,79259.14,0.01
23634,01/05/2020,Uttar Pradesh Co-operative Bank,23,63,86,0,23224.31,84000.3,107224.61,0.02,0,660,660,0.01,,103215.19,103215.19,0.01
23635,01/05/2020,Ujjivan Small Finance Bank,89,2751,2840,0.03,250674.59,228029.09,478703.68,0.07,149,3941,4090,0.05,266493.41,185525.5,452018.91,0.06
23636,01/05/2020,Vasai Vikas Co-operative Bank,17,345,362,0,20572.55,8704.26,29276.81,0,0,1172,1172,0.01,,32509.52,32509.52,0
23638,01/05/2020,Woori Bank,65,361,426,0,13042.6,105203.45,118246.04,0.02,15,238,253,0,10233.8,87813.8,98047.61,0.01
23639,01/05/2020,Yes Bank,900,132676,133576,1.48,520953.74,6980777.49,7501731.23,1.07,780,157484,158264,1.76,631669.39,5830199.48,6461868.87,0.92
23640,01/05/2020,Zila Sahkari Bank Ghaziabad,0,74,74,0,,1100.39,1100.39,0,0,255,255,0,,6487.85,6487.85,0
23641,01/06/2020,Abhyudaya Co-operative Bank,12,4220,4232,0.04,405.09,55234.29,55639.38,0.01,8,7771,7779,0.06,350.68,79191.78,79542.46,0.01
23642,01/06/2020,Abu Dhabi Commercial Bank,0,2,2,0,,9.74,9.74,0,0,1,1,0,,2.91,2.91,0
23643,01/06/2020,Ahmednagar Merchants Co-operative Bank,2,1399,1401,0.01,5.37,40813.55,40818.92,0,0,4863,4863,0.04,,41019.09,41019.09,0
23644,01/06/2020,Airtel Payments Bank,8,10249,10257,0.09,2781.87,261418.84,264200.71,0.03,1,1,2,0,2000.19,9500,11500.19,0
23645,01/06/2020,Almora Urban Co-operative Bank,8,629,637,0.01,25.12,3774.96,3800.08,0,0,1816,1816,0.02,,10253.36,10253.36,0
23646,01/06/2020,Ambarnath Jai-Hind Co-operative Bank,0,148,148,0,,780.66,780.66,0,3,478,481,0,11.09,2424.74,2435.83,0
23647,01/06/2020,Andhra Pradesh Grameen Vikas Bank,22,2068,2090,0.02,39.66,542316.89,542356.55,0.06,151,11983,12134,0.1,17259.16,949784.87,967044.03,0.11
23648,01/06/2020,Andhra Pradesh State Co-operative Bank,31,1938,1969,0.02,39551.02,117206.54,156757.56,0.02,36,4165,4201,0.04,46468.6,136891.01,183359.61,0.02
23649,01/06/2020,Andhra Pragathi Grameena Bank,47,3336,3383,0.03,330.44,187261.78,187592.21,0.02,474,6706,7180,0.06,18445.35,225625.6,244070.94,0.03
23650,01/06/2020,Apna Co-operative Bank,10,1858,1868,0.02,2546.64,17693.25,20239.89,0,2,3283,3285,0.03,37.44,31228.15,31265.59,0
